AL, 12, 2019092012, 01, CARQ, -24,  92N,  370W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 12, 2019092012, 01, CARQ, -18,  95N,  411W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 12, 2019092012, 01, CARQ, -12,  96N,  434W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 274,  22,     INVEST,  , 
AL, 12, 2019092012, 01, CARQ,  -6,  98N,  455W,  20,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 12, 2019092012, 01, CARQ,   0, 100N,  475W,  25, 1011, DB,  34, NEQ,    0,    0,    0,    0, 1013,  120,  90,   0,   0,   L,   0,   X, 275,  21,     INVEST, S, 
AL, 12, 2019092012, 01, CARQ,   0, 100N,  475W,  25, 1011, DB,  50, NEQ,    0,    0,    0,    0, 1013,  120,  90,   0,   0,   L,   0,   X, 275,  21,     INVEST, S, 
AL, 12, 2019092012, 01, CARQ,   0, 100N,  475W,  25, 1011, DB,  64, NEQ,    0,    0,    0,    0, 1013,  120,  90,   0,   0,   L,   0,   X, 275,  21,     INVEST, S, 
AL, 12, 2019092012, 03,  NGX,   0,  85N,  464W,  20, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 210, 370N,  587W,  31, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 216, 377N,  584W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 222, 380N,  584W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 228, 382N,  585W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 234, 385N,  581W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP01, 240, 388N,  578W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,   0, 113N,  581W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,   6, 119N,  595W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,  12, 121N,  598W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,  18, 125N,  606W,  35, 1007, XX,  34, NEQ,   72,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,  24, 128N,  615W,  35, 1005, XX,  34, NEQ,   63,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02,  30, 131N,  620W,  36, 1004, XX,  34, NEQ,   68,   59,    0,    0, 
AL, 12, 2019092118, 03, AP02,  36, 136N,  626W,  38, 1003, XX,  34, NEQ,   81,   77,    0,    0, 
AL, 12, 2019092118, 03, AP02,  42, 142N,  634W,  42, 1003, XX,  34, NEQ,   93,   84,    0,    0, 
AL, 12, 2019092118, 03, AP02,  48, 151N,  642W,  44, 1001, XX,  34, NEQ,   92,   84,    0,    0, 
AL, 12, 2019092118, 03, AP02,  54, 157N,  650W,  41, 1001, XX,  34, NEQ,   79,   72,    0,    0, 
AL, 12, 2019092118, 03, AP02,  60, 161N,  658W,  45,  998, XX,  34, NEQ,   93,   79,   39,    0, 
AL, 12, 2019092118, 03, AP02,  66, 168N,  662W,  46,  999, XX,  34, NEQ,   85,   77,   57,    0, 
AL, 12, 2019092118, 03, AP02,  72, 179N,  664W,  43, 1000, XX,  34, NEQ,   90,   86,   83,    0, 
AL, 12, 2019092118, 03, AP02,  78, 190N,  662W,  38, 1003, XX,  34, NEQ,   74,   89,    0,    0, 
AL, 12, 2019092118, 03, AP02,  84, 198N,  662W,  36, 1003, XX,  34, NEQ,    0,   86,    0,    0, 
AL, 12, 2019092118, 03, AP02,  90, 207N,  660W,  34, 1004, XX,  34, NEQ,    0,   73,    0,    0, 
AL, 12, 2019092118, 03, AP02,  96, 218N,  656W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 102, 228N,  648W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 108, 237N,  644W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 114, 245N,  638W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 120, 253N,  628W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 126, 259N,  617W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 132, 261N,  610W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 138, 262N,  605W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 144, 263N,  601W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 150, 262N,  602W,  24, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 156, 261N,  605W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 162, 258N,  610W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 168, 258N,  617W,  24, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 174, 255N,  627W,  26, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 180, 253N,  638W,  23, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 186, 251N,  649W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 192, 250N,  659W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 198, 247N,  667W,  24, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 204, 245N,  677W,  22, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 210, 244N,  684W,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 216, 243N,  691W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 222, 243N,  692W,  21, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 228, 246N,  693W,  23, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 234, 252N,  695W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP02, 240, 257N,  699W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,   0, 110N,  575W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,   6, 114N,  592W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  12, 118N,  593W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  18, 124N,  600W,  33, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  24, 129N,  609W,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  30, 131N,  617W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  36, 133N,  626W,  34, 1004, XX,  34, NEQ,    0,   65,    0,    0, 
AL, 12, 2019092118, 03, AP03,  42, 137N,  632W,  36, 1005, XX,  34, NEQ,   70,   65,    0,    0, 
AL, 12, 2019092118, 03, AP03,  48, 145N,  636W,  37, 1003, XX,  34, NEQ,   86,   73,    0,    0, 
AL, 12, 2019092118, 03, AP03,  54, 151N,  640W,  36, 1004, XX,  34, NEQ,    0,   57,    0,    0, 
AL, 12, 2019092118, 03, AP03,  60, 155N,  646W,  36, 1002, XX,  34, NEQ,    0,   70,    0,    0, 
AL, 12, 2019092118, 03, AP03,  66, 160N,  651W,  37, 1004, XX,  34, NEQ,   64,   75,    0,    0, 
AL, 12, 2019092118, 03, AP03,  72, 169N,  653W,  40, 1003, XX,  34, NEQ,   75,   85,    0,    0, 
AL, 12, 2019092118, 03, AP03,  78, 179N,  653W,  37, 1004, XX,  34, NEQ,   76,   83,    0,    0, 
AL, 12, 2019092118, 03, AP03,  84, 188N,  654W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  90, 197N,  655W,  30, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03,  96, 206N,  655W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 102, 213N,  655W,  23, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 108, 217N,  657W,  21, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 114, 224N,  659W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 120, 230N,  656W,  20, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 126, 233N,  655W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 132, 240N,  662W,  21, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 138, 247N,  668W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 144, 257N,  676W,  19, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 150, 266N,  685W,  23, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 156, 273N,  695W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 162, 281N,  707W,  27, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 168, 289N,  722W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 174, 293N,  733W,  32, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 180, 299N,  749W,  33, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 186, 306N,  769W,  35, 1007, XX,  34, NEQ,  147,    0,    0,  158, 
AL, 12, 2019092118, 03, AP03, 192, 311N,  789W,  42, 1006, XX,  34, NEQ,  140,    0,    0,  115, 
AL, 12, 2019092118, 03, AP03, 198, 311N,  811W,  34, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 204, 310N,  840W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 210, 307N,  864W,  18, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP03, 216, 304N,  884W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP04,   0, 108N,  567W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP04,   6, 116N,  580W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP04,  12, 118N,  589W,  34, 1004, XX,  34, NEQ,    0,    0,    0,   70, 
AL, 12, 2019092118, 03, AP04,  18, 120N,  599W,  40, 1002, XX,  34, NEQ,   81,   81,    0,   62, 
AL, 12, 2019092118, 03, AP04,  24, 124N,  603W,  44, 1000, XX,  34, NEQ,   89,   84,    0,   66, 
AL, 12, 2019092118, 03, AP04,  30, 129N,  609W,  45,  999, XX,  34, NEQ,  116,  115,    0,   51, 
AL, 12, 2019092118, 03, AP04,  36, 135N,  617W,  46,  998, XX,  34, NEQ,  103,   81,    0,    0, 
AL, 12, 2019092118, 03, AP04,  42, 141N,  624W,  47,  998, XX,  34, NEQ,  103,   77,   66,    0, 
AL, 12, 2019092118, 03, AP04,  48, 148N,  633W,  49,  997, XX,  34, NEQ,  102,   88,    0,    0, 
AL, 12, 2019092118, 03, AP04,  54, 153N,  638W,  45,  997, XX,  34, NEQ,   95,   79,   57,    0, 
AL, 12, 2019092118, 03, AP04,  60, 158N,  643W,  47,  995, XX,  34, NEQ,   92,   81,   62,   72, 
AL, 12, 2019092118, 03, AP04,  66, 166N,  649W,  44,  997, XX,  34, NEQ,  111,  108,   69,    0, 
AL, 12, 2019092118, 03, AP04,  72, 177N,  652W,  46,  997, XX,  34, NEQ,  101,   97,   74,    0, 
AL, 12, 2019092118, 03, AP04,  78, 188N,  653W,  43,  999, XX,  34, NEQ,   85,   87,   87,    0, 
AL, 12, 2019092118, 03, AP04,  84, 197N,  655W,  44,  997, XX,  34, NEQ,   93,   88,   70,    0, 
AL, 12, 2019092118, 03, AP04,  90, 208N,  656W,  45,  998, XX,  34, NEQ,   90,   90,   79,    0, 
AL, 12, 2019092118, 03, AP04,  96, 221N,  655W,  45,  996, XX,  34, NEQ,   87,   96,   72,    0, 
AL, 12, 2019092118, 03, AP04, 102, 232N,  653W,  43,  998, XX,  34, NEQ,   84,   87,   51,    0, 
AL, 12, 2019092118, 03, AP04, 108, 245N,  652W,  43,  996, XX,  34, NEQ,   84,   91,    0,    0, 
AL, 12, 2019092118, 03, AP04, 114, 258N,  653W,  44,  997, XX,  34, NEQ,   80,   90,    0,    0, 
AL, 12, 2019092118, 03, AP04, 120, 272N,  653W,  45,  994, XX,  34, NEQ,   74,   85,   47,   52, 
AL, 12, 2019092118, 03, AP04, 126, 282N,  653W,  43,  994, XX,  34, NEQ,   75,   82,    0,   62, 
AL, 12, 2019092118, 03, AP04, 132, 289N,  654W,  42,  991, XX,  34, NEQ,  100,  104,   62,   56, 
AL, 12, 2019092118, 03, AP04, 138, 296N,  651W,  48,  990, XX,  34, NEQ,   86,   91,   70,   62, 
AL, 12, 2019092118, 03, AP04, 144, 304N,  649W,  48,  988, XX,  34, NEQ,   89,  101,   83,   78, 
AL, 12, 2019092118, 03, AP04, 150, 308N,  647W,  49,  989, XX,  34, NEQ,  101,  117,   80,   90, 
AL, 12, 2019092118, 03, AP04, 156, 312N,  646W,  48,  986, XX,  34, NEQ,  113,  133,   94,   97, 
AL, 12, 2019092118, 03, AP04, 162, 313N,  643W,  42,  991, XX,  34, NEQ,  108,   97,  100,  119, 
AL, 12, 2019092118, 03, AP04, 168, 312N,  639W,  42,  988, XX,  34, NEQ,   81,   92,  110,  118, 
AL, 12, 2019092118, 03, AP04, 174, 309N,  632W,  42,  988, XX,  34, NEQ,   90,  108,  102,  121, 
AL, 12, 2019092118, 03, AP04, 180, 308N,  627W,  42,  987, XX,  34, NEQ,   93,  105,  107,  103, 
AL, 12, 2019092118, 03, AP04, 186, 308N,  623W,  42,  988, XX,  34, NEQ,  113,  102,  104,  115, 
AL, 12, 2019092118, 03, AP04, 192, 310N,  619W,  45,  987, XX,  34, NEQ,  107,  108,  103,  101, 
AL, 12, 2019092118, 03, AP04, 198, 309N,  614W,  39,  990, XX,  34, NEQ,   97,    0,    0,  116, 
AL, 12, 2019092118, 03, AP04, 204, 309N,  611W,  41,  989, XX,  34, NEQ,  101,   86,    0,  132, 
AL, 12, 2019092118, 03, AP04, 210, 309N,  606W,  41,  989, XX,  34, NEQ,  111,  102,    0,  184, 
AL, 12, 2019092118, 03, AP04, 216, 310N,  597W,  43,  989, XX,  34, NEQ,  137,    0,    0,  129, 
AL, 12, 2019092118, 03, AP04, 222, 307N,  588W,  42,  991, XX,  34, NEQ,  157,    0,  115,  152, 
AL, 12, 2019092118, 03, AP04, 228, 306N,  582W,  40,  991, XX,  34, NEQ,  157,    0,  146,  156, 
AL, 12, 2019092118, 03, AP04, 234, 305N,  574W,  39,  992, XX,  34, NEQ,  185,    0,    0,  180, 
AL, 12, 2019092118, 03, AP04, 240, 313N,  567W,  42,  993, XX,  34, NEQ,  169,    0,    0,  144, 
AL, 12, 2019092118, 03, AP05,   0, 107N,  581W,  23, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,   6, 115N,  592W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  12, 119N,  596W,  28, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  18, 123N,  603W,  32, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  24, 126N,  612W,  34, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  30, 130N,  620W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  36, 134N,  627W,  34, 1004, XX,  34, NEQ,    0,   51,    0,    0, 
AL, 12, 2019092118, 03, AP05,  42, 139N,  634W,  35, 1005, XX,  34, NEQ,   59,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  48, 148N,  638W,  37, 1003, XX,  34, NEQ,   78,   76,    0,    0, 
AL, 12, 2019092118, 03, AP05,  54, 157N,  641W,  34, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  60, 163N,  645W,  35, 1003, XX,  34, NEQ,    0,   60,    0,    0, 
AL, 12, 2019092118, 03, AP05,  66, 171N,  647W,  35, 1004, XX,  34, NEQ,    0,   71,    0,    0, 
AL, 12, 2019092118, 03, AP05,  72, 183N,  646W,  34, 1003, XX,  34, NEQ,    0,   67,    0,    0, 
AL, 12, 2019092118, 03, AP05,  78, 193N,  644W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  84, 202N,  642W,  29, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  90, 212N,  641W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05,  96, 223N,  636W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 102, 233N,  629W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 108, 245N,  626W,  25, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 114, 259N,  621W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 120, 271N,  617W,  28, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 126, 284N,  611W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 132, 296N,  605W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 138, 304N,  599W,  26, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 144, 315N,  585W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 150, 320N,  577W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 156, 324N,  571W,  24, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 162, 328N,  559W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 168, 333N,  546W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 174, 340N,  527W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 180, 356N,  506W,  32, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP05, 186, 372N,  475W,  35, 1003, XX,  34, NEQ,    0,  102,  129,    0, 
AL, 12, 2019092118, 03, AP05, 192, 387N,  443W,  38,  996, XX,  34, NEQ,    0,  165,  164,    0, 
AL, 12, 2019092118, 03, AP05, 198, 418N,  411W,  36,  999, XX,  34, NEQ,    0,  235,    0,    0, 
AL, 12, 2019092118, 03, AP05, 204, 437N,  368W,  37,  992, XX,  34, NEQ,    0,  197,    0,    0, 
AL, 12, 2019092118, 03, AP06,   0, 111N,  576W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,   6, 114N,  588W,  26, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  12, 113N,  600W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  18, 118N,  599W,  29, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  24, 124N,  614W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  30, 125N,  621W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  36, 127N,  622W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  42, 134N,  626W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  48, 143N,  629W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  54, 152N,  633W,  26, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  60, 157N,  639W,  24, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  66, 164N,  643W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  72, 170N,  645W,  22, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  78, 176N,  645W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  84, 184N,  647W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  90, 194N,  649W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06,  96, 200N,  648W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 102, 204N,  646W,  22, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 108, 207N,  647W,  17, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 114, 212N,  649W,  19, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 120, 218N,  647W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 126, 223N,  647W,  20, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 132, 231N,  651W,  21, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 138, 240N,  654W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 144, 253N,  655W,  24, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 150, 261N,  657W,  22, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 156, 270N,  666W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 162, 280N,  670W,  21, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 168, 286N,  668W,  19, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 174, 289N,  669W,  23, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 180, 287N,  676W,  25, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 186, 286N,  684W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 192, 285N,  689W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 198, 284N,  691W,  24, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 204, 283N,  698W,  23, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 210, 283N,  706W,  27, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 216, 283N,  710W,  22, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 222, 278N,  719W,  21, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 228, 277N,  727W,  20, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 234, 272N,  734W,  23, 1014, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP06, 240, 276N,  743W,  18, 1015, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,   0, 112N,  575W,  31, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,   6, 116N,  589W,  27, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  12, 119N,  603W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  18, 119N,  609W,  26, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  24, 123N,  617W,  25, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  30, 126N,  622W,  26, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  36, 130N,  625W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  42, 136N,  628W,  32, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  48, 146N,  633W,  31, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  54, 154N,  639W,  27, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  60, 157N,  645W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  66, 161N,  651W,  32, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 12, 2019092118, 03, AP07,  72, 170N,  654W,  36, 1004, XX,  34, NEQ,   58,   63,    0,    0, 
